ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
00CT,E08000029,Solihull MCD,ONS5.7,2011/12,n/a,n/a,232,,45.38473004,41.10826348,49.73040285,n/a
00CU,E08000030,Walsall MCD,ONS1.2,2011/12,n/a,n/a,472,,47.75714672,44.58949772,50.94293919,n/a
00CW,E08000031,Wolverhampton MCD,ONS1.2,2011/12,n/a,n/a,1445,,39.8572686,38.26268912,41.47365964,n/a
00CX,E08000032,Bradford MCD,ONS1.2,2011/12,n/a,n/a,567,,44.36911432,41.64371366,47.12883163,n/a
00CY,E08000033,Calderdale MCD,ONS1.2,2011/12,n/a,n/a,106,,50.43783278,43.6275611,57.2318966,n/a
00CZ,E08000034,Kirklees MCD,ONS1.2,2011/12,n/a,n/a,661,,46.80191066,44.2050437,49.41621845,n/a
00DA,E08000035,Leeds MCD,ONS1.1,2011/12,n/a,n/a,2246,,54.07231402,52.49521691,55.64129595,n/a
00DB,E08000036,Wakefield MCD,ONS7.12,2011/12,n/a,n/a,110,,36.93784059,31.62012544,42.59281208,n/a
00EB,E06000001,Hartlepool UA,ONS7.11,2011/12,n/a,n/a,,,,,,n/a
00EC,E06000002,Middlesbrough UA,ONS7.11,2011/12,n/a,n/a,112,,39.50120151,33.56845574,45.76021505,n/a
00EE,E06000003,Redcar and Cleveland UA,ONS7.11,2011/12,n/a,n/a,,,,,,n/a
00EF,E06000004,Stockton-on-Tees UA,ONS7.12,2011/12,n/a,n/a,49,,53.40341348,42.31783762,64.16272885,n/a
00EH,E06000005,Darlington UA,ONS7.11,2011/12,n/a,n/a,29,,55.12429358,41.70369768,67.83799672,n/a
00EJ,E06000047,County Durham UA,ONS7.11,2011/12,n/a,n/a,32,,35.04421919,26.08206046,45.20269428,n/a
00EM,E06000048,Northumberland UA,ONS5.7,2011/12,n/a,n/a,22,,58.00496883,42.30271754,72.23830971,n/a
00EQ,E06000049,Cheshire East UA,ONS5.7,2011/12,n/a,n/a,70,,35.36234787,29.07871905,42.19594085,n/a
00ET,E06000006,Halton UA,ONS7.11,2011/12,n/a,n/a,16,,54.81658533,36.43100274,71.97518777,n/a
00EU,E06000007,Warrington UA,ONS5.7,2011/12,n/a,n/a,54,,54.85231706,45.0570753,64.28546547,n/a
00EW,E06000050,Cheshire West and Chester UA,ONS5.7,2011/12,n/a,n/a,71,,44.12141171,36.71122745,51.80304661,n/a
00EX,E06000008,Blackburn with Darwen UA,ONS1.2,2011/12,n/a,n/a,123,,48.02297772,41.74504827,54.36396724,n/a
00EY,E06000009,Blackpool UA,ONS6.10,2011/12,n/a,n/a,33,,34.17888204,25.70913275,43.79407165,n/a
00FA,E06000010,Kingston upon Hull UA,ONS7.11,2011/12,n/a,n/a,156,,47.79329167,42.2055079,53.43685494,n/a
00FB,E06000011,East Riding of Yorkshire UA,ONS5.7,2011/12,n/a,n/a,23,,28.82150201,20.13087182,39.41255446,n/a
00FC,E06000012,North East Lincolnshire UA,ONS7.12,2011/12,n/a,n/a,18,,34.41680328,23.32324819,47.51701191,n/a
00FD,E06000013,North Lincolnshire UA,ONS7.12,2011/12,n/a,n/a,25,,40.00986237,28.91140102,52.23806772,n/a
00FF,E06000014,York UA,ONS5.7,2011/12,n/a,n/a,47,,54.24165912,43.25487449,64.83080027,n/a
00FK,E06000015,Derby UA,ONS1.2,2011/12,n/a,n/a,628,,52.81092081,49.9311832,55.67207152,n/a
00FN,E06000016,Leicester UA,ONS1.2,2011/12,n/a,n/a,1389,,46.23140508,44.42962566,48.04308202,n/a
00FP,E06000017,Rutland UA,ONS5.7,2011/12,n/a,n/a,15,,33.33622843,21.3041422,48.01741977,n/a
00FY,E06000018,Nottingham UA,ONS1.2,2011/12,n/a,n/a,1477,,48.22367747,46.43175724,50.02017814,n/a
00GA,E06000019,County of Herefordshire UA,ONS5.7,2011/12,n/a,n/a,17,,48.22758651,33.03231034,63.75789743,n/a
00GF,E06000020,Telford and Wrekin UA,ONS7.12,2011/12,n/a,n/a,125,,43.25406351,37.63076341,49.05672505,n/a
00GG,E06000051,Shropshire UA,ONS5.7,2011/12,n/a,n/a,37,,46.92179174,36.47317772,57.6474308,n/a
00GL,E06000021,Stoke-on-Trent UA,ONS7.11,2011/12,n/a,n/a,287,,51.21892393,46.81547936,55.60352995,n/a
00HA,E06000022,Bath and North East Somerset UA,ONS5.7,2011/12,n/a,n/a,86,,46.39448061,39.3870887,53.54720063,n/a
00HB,E06000023,Bristol UA,ONS1.1,2011/12,n/a,n/a,1722,,44.9998906,43.39907907,46.61112369,n/a
00HC,E06000024,North Somerset UA,ONS5.7,2011/12,n/a,n/a,42,,46.70591075,36.69840417,56.98570293,n/a
00HD,E06000025,South Gloucestershire UA,ONS5.7,2011/12,n/a,n/a,112,,35.64809847,30.46458674,41.19112141,n/a
00HE,E06000052,Cornwall UA,ONS6.10,2011/12,n/a,n/a,60,,48.23232263,39.77120626,56.79603391,n/a
00HG,E06000026,Plymouth UA,ONS1.1,2011/12,n/a,n/a,104,,42.74220419,36.47705609,49.24914973,n/a
00HH,E06000027,Torbay UA,ONS6.10,2011/12,n/a,n/a,19,,39.61941175,27.05058275,53.72709353,n/a
00HN,E06000028,Bournemouth UA,ONS1.1,2011/12,n/a,n/a,79,,34.60373975,28.73826587,40.97795762,n/a
00HP,E06000029,Poole UA,ONS5.7,2011/12,n/a,n/a,30,,44.50145782,33.02655889,56.59422562,n/a
00HX,E06000030,Swindon UA,ONS5.8,2011/12,n/a,n/a,197,,50.21253243,45.15428607,55.2664322,n/a
00HY,E06000054,Wiltshire UA,ONS5.7,2011/12,n/a,n/a,222,,45.84341639,41.23258623,50.52654915,n/a
00JA,E06000031,Peterborough UA,ONS5.8,2011/12,n/a,n/a,275,,48.80220274,44.67436577,52.94644145,n/a
00KA,E06000032,Luton UA,ONS2.4,2011/12,n/a,n/a,1436,,47.40622591,45.6095372,49.20965624,n/a
00KB,E06000055,Bedford UA,ONS5.8,2011/12,n/a,n/a,417,,45.27940742,42.11295838,48.48452804,n/a
00KC,E06000056,Central Bedfordshire UA,ONS5.7,2011/12,n/a,n/a,221,,41.95387616,37.77895591,46.24724161,n/a
00KF,E06000033,Southend-on-Sea UA,ONS1.1,2011/12,n/a,n/a,116,,32.87654922,28.1605312,37.9649759,n/a
00KG,E06000034,Thurrock UA,ONS5.8,2011/12,n/a,n/a,522,,45.30262658,42.38904589,48.24875145,n/a
00LC,E06000035,Medway UA,ONS5.8,2011/12,n/a,n/a,391,,45.77891016,42.34340262,49.25503462,n/a
00MA,E06000036,Bracknell Forest UA,ONS5.9,2011/12,n/a,n/a,80,,36.56889187,30.3168563,43.30891721,n/a
00MB,E06000037,West Berkshire UA,ONS5.9,2011/12,n/a,n/a,61,,51.46819488,42.42248985,60.41872132,n/a
00MC,E06000038,Reading UA,ONS1.3,2011/12,n/a,n/a,523,,44.02652015,41.16319558,46.930151,n/a
00MD,E06000039,Slough UA,ONS2.4,2011/12,n/a,n/a,694,,50.53419127,47.76733703,53.29777741,n/a
00ME,E06000040,Windsor and Maidenhead UA,ONS5.9,2011/12,n/a,n/a,77,,39.16505487,32.39183279,46.38291718,n/a
00MF,E06000041,Wokingham UA,ONS5.9,2011/12,n/a,n/a,73,,38.26685777,31.63712645,45.36398126,n/a
00MG,E06000042,Milton Keynes UA,ONS5.8,2011/12,n/a,n/a,1302,,54.91263111,52.80145921,57.00626255,n/a
00ML,E06000043,Brighton and Hove UA,ONS1.1,2011/12,n/a,n/a,359,,46.05691147,42.54332784,49.61012358,n/a
00MR,E06000044,Portsmouth UA,ONS1.1,2011/12,n/a,n/a,183,,44.93029238,39.79897065,50.17183121,n/a
00MS,E06000045,Southampton UA,ONS1.1,2011/12,n/a,n/a,347,,43.97177906,40.35606806,47.65261976,n/a
00MW,E06000046,Isle of Wight UA,ONS6.10,2011/12,n/a,n/a,12,,48.53731879,30.75401564,66.69887013,n/a
11UB,E07000004,Aylesbury Vale CD,ONS5.9,2011/12,n/a,n/a,160,,42.59623471,37.63771396,47.70825817,n/a
11UC,E07000005,Chiltern CD,ONS5.9,2011/12,n/a,n/a,38,,43.53130576,33.68876903,53.91155743,n/a
11UE,E07000006,South Bucks CD,ONS5.9,2011/12,n/a,n/a,55,,48.67681136,39.32628571,58.12087998,n/a
11UF,E07000007,Wycombe CD,ONS5.9,2011/12,n/a,n/a,288,,44.73106909,40.92383151,48.60111072,n/a
12UB,E07000008,Cambridge CD,ONS1.3,2011/12,n/a,n/a,119,,44.81883667,39.04714224,50.7335667,n/a
12UC,E07000009,East Cambridgeshire CD,ONS5.7,2011/12,n/a,n/a,16,,27.65332574,17.77425339,40.33010361,n/a
12UD,E07000010,Fenland CD,ONS5.7,2011/12,n/a,n/a,64,,60.00313578,50.39991567,68.8945615,n/a
12UE,E07000011,Huntingdonshire CD,ONS5.7,2011/12,n/a,n/a,62,,39.07331307,31.80224676,46.86440805,n/a
12UG,E07000012,South Cambridgeshire CD,ONS5.9,2011/12,n/a,n/a,61,,35.59200232,28.78684886,43.0337365,n/a
16UB,E07000026,Allerdale CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
16UC,E07000027,Barrow-in-Furness CD,ONS7.11,2011/12,n/a,n/a,0,,,,,n/a
16UD,E07000028,Carlisle CD,ONS6.10,2011/12,n/a,n/a,10,,41.88481444,24.41269019,61.66085848,n/a
16UE,E07000029,Copeland CD,ONS7.11,2011/12,n/a,n/a,,,,,,n/a
16UF,E07000030,Eden CD,ONS6.10,2011/12,n/a,n/a,0,,,,,n/a
16UG,E07000031,South Lakeland CD,ONS6.10,2011/12,n/a,n/a,10,,25.75376908,14.47178528,41.55746867,n/a
17UB,E07000032,Amber Valley CD,ONS7.12,2011/12,n/a,n/a,,,,,,n/a
17UC,E07000033,Bolsover CD,ONS7.12,2011/12,n/a,n/a,16,,48.41118798,33.37504294,63.74060006,n/a
17UD,E07000034,Chesterfield CD,ONS7.12,2011/12,n/a,n/a,44,,35.3464651,27.55596473,44.00169015,n/a
17UF,E07000035,Derbyshire Dales CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
17UG,E07000036,Erewash CD,ONS7.12,2011/12,n/a,n/a,30,,48.89026399,37.1137081,60.79130773,n/a
17UH,E07000037,High Peak CD,ONS5.7,2011/12,n/a,n/a,6,,34.41699388,17.48508157,56.51521417,n/a
17UJ,E07000038,North East Derbyshire CD,ONS7.12,2011/12,n/a,n/a,6,,28.55712597,13.97929842,49.57568777,n/a
17UK,E07000039,South Derbyshire CD,ONS5.7,2011/12,n/a,n/a,18,,40.8641045,27.82049741,55.33488819,n/a
18UB,E07000040,East Devon CD,ONS6.10,2011/12,n/a,n/a,7,,31.24778607,15.87844366,52.25296304,n/a
18UC,E07000041,Exeter CD,ONS1.1,2011/12,n/a,n/a,18,,35.6452958,23.45013213,50.03701407,n/a
18UD,E07000042,Mid Devon CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
18UE,E07000043,North Devon CD,ONS6.10,2011/12,n/a,n/a,13,,55.88835202,36.21488697,73.87175765,n/a
18UG,E07000044,South Hams CD,ONS6.10,2011/12,n/a,n/a,12,,51.67546078,32.88991658,69.99910515,n/a
18UH,E07000045,Teignbridge CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
18UK,E07000046,Torridge CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
18UL,E07000047,West Devon CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
19UC,E07000048,Christchurch CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
19UD,E07000049,East Dorset CD,ONS5.7,2011/12,n/a,n/a,14,,57.17509683,35.66942036,76.27360224,n/a
19UE,E07000050,North Dorset CD,ONS5.7,2011/12,n/a,n/a,8,,41.98308878,22.7484733,64.00620202,n/a
19UG,E07000051,Purbeck CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
19UH,E07000052,West Dorset CD,ONS6.10,2011/12,n/a,n/a,9,,37.17399014,20.7603568,57.19745431,n/a
19UJ,E07000053,Weymouth and Portland CD,ONS6.10,2011/12,n/a,n/a,13,,28.95620519,17.95555283,43.15175493,n/a
21UC,E07000061,Eastbourne CD,ONS1.1,2011/12,n/a,n/a,70,,51.96367987,43.56635488,60.25150524,n/a
21UD,E07000062,Hastings CD,ONS1.1,2011/12,n/a,n/a,75,,52.64056053,44.3669584,60.77165355,n/a
21UF,E07000063,Lewes CD,ONS5.7,2011/12,n/a,n/a,29,,38.33669763,28.34807813,49.41747591,n/a
21UG,E07000064,Rother CD,ONS6.10,2011/12,n/a,n/a,11,,33.42580678,19.63824313,50.77698869,n/a
21UH,E07000065,Wealden CD,ONS5.7,2011/12,n/a,n/a,17,,39.12493804,26.11596619,53.88770748,n/a
22UB,E07000066,Basildon CD,ONS5.8,2011/12,n/a,n/a,211,,39.8194671,35.69776692,44.09075084,n/a
22UC,E07000067,Braintree CD,ONS5.7,2011/12,n/a,n/a,45,,50.74053702,40.64927692,60.77181336,n/a
22UD,E07000068,Brentwood CD,ONS5.9,2011/12,n/a,n/a,39,,37.46187551,28.87165354,46.92190924,n/a
22UE,E07000069,Castle Point CD,ONS5.7,2011/12,n/a,n/a,28,,45.88553246,34.50308484,57.71417546,n/a
22UF,E07000070,Chelmsford CD,ONS5.9,2011/12,n/a,n/a,69,,35.13480654,28.83031927,42.00426111,n/a
22UG,E07000071,Colchester CD,ONS5.7,2011/12,n/a,n/a,156,,48.77014839,43.20152067,54.36947264,n/a
22UH,E07000072,Epping Forest CD,ONS5.9,2011/12,n/a,n/a,144,,44.01491751,38.72898453,49.44015604,n/a
22UJ,E07000073,Harlow CD,ONS5.8,2011/12,n/a,n/a,166,,44.72925319,39.74965823,49.81687303,n/a
22UK,E07000074,Maldon CD,ONS5.7,2011/12,n/a,n/a,7,,28.54487455,14.97645699,47.53361029,n/a
22UL,E07000075,Rochford CD,ONS5.9,2011/12,n/a,n/a,18,,42.15226263,28.62866735,56.9653053,n/a
22UN,E07000076,Tendring CD,ONS6.10,2011/12,n/a,n/a,26,,51.18526822,38.32117544,63.89425067,n/a
22UQ,E07000077,Uttlesford CD,ONS5.9,2011/12,n/a,n/a,7,,20.43031445,10.28606355,36.50781287,n/a
23UB,E07000078,Cheltenham CD,ONS5.7,2011/12,n/a,n/a,49,,44.65079488,35.56410469,54.10954967,n/a
23UC,E07000079,Cotswold CD,ONS5.7,2011/12,n/a,n/a,15,,41.35079728,26.61697944,57.8148814,n/a
23UD,E07000080,Forest of Dean CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
23UE,E07000081,Gloucester CD,ONS5.8,2011/12,n/a,n/a,307,,41.11660839,37.58932372,44.73762104,n/a
23UF,E07000082,Stroud CD,ONS5.7,2011/12,n/a,n/a,14,,31.61307929,20.17854209,45.80864149,n/a
23UG,E07000083,Tewkesbury CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
24UB,E07000084,Basingstoke and Deane CD,ONS5.9,2011/12,n/a,n/a,157,,52.86348729,46.98372617,58.664851,n/a
24UC,E07000085,East Hampshire CD,ONS5.9,2011/12,n/a,n/a,26,,44.59516359,31.99159904,57.93425179,n/a
24UD,E07000086,Eastleigh CD,ONS5.7,2011/12,n/a,n/a,34,,43.37912412,32.8540798,54.53731739,n/a
24UE,E07000087,Fareham CD,ONS5.7,2011/12,n/a,n/a,19,,55.79307684,39.06568496,71.30183306,n/a
24UF,E07000088,Gosport CD,ONS5.8,2011/12,n/a,n/a,30,,59.59082609,45.06353611,72.61136907,n/a
24UG,E07000089,Hart CD,ONS5.9,2011/12,n/a,n/a,19,,47.12424436,32.87601311,61.85701188,n/a
24UH,E07000090,Havant CD,ONS7.12,2011/12,n/a,n/a,19,,31.67442608,21.4076139,44.10206401,n/a
24UJ,E07000091,New Forest CD,ONS5.7,2011/12,n/a,n/a,46,,37.6638625,29.54904481,46.53518479,n/a
24UL,E07000092,Rushmoor CD,ONS5.8,2011/12,n/a,n/a,126,,36.81563718,31.48532868,42.48872874,n/a
24UN,E07000093,Test Valley CD,ONS5.9,2011/12,n/a,n/a,32,,54.63967924,41.49711086,67.1658888,n/a
24UP,E07000094,Winchester CD,ONS5.9,2011/12,n/a,n/a,28,,47.00597242,34.67111809,59.71774392,n/a
26UB,E07000095,Broxbourne CD,ONS5.8,2011/12,n/a,n/a,220,,34.00744747,30.43390756,37.77275621,n/a
26UC,E07000096,Dacorum CD,ONS5.9,2011/12,n/a,n/a,127,,36.59830387,31.66589675,41.82871541,n/a
26UD,E07000097,East Hertfordshire CD,ONS5.9,2011/12,n/a,n/a,53,,33.94278962,26.90012479,41.77555925,n/a
26UE,E07000098,Hertsmere CD,ONS5.9,2011/12,n/a,n/a,312,,51.51263748,47.48598506,55.5197466,n/a
26UF,E07000099,North Hertfordshire CD,ONS5.9,2011/12,n/a,n/a,229,,41.62992098,37.61212068,45.76209619,n/a
26UG,E07000240,St Albans CD,ONS5.9,2011/12,n/a,n/a,155,,37.64881365,33.10733998,42.41821844,n/a
26UH,E07000101,Stevenage CD,ONS5.8,2011/12,n/a,n/a,251,,49.48665993,45.03136708,53.95012027,n/a
26UJ,E07000102,Three Rivers CD,ONS5.9,2011/12,n/a,n/a,79,,39.55806818,33.03782114,46.47207495,n/a
26UK,E07000103,Watford CD,ONS1.3,2011/12,n/a,n/a,263,,38.72071757,35.08710594,42.48434605,n/a
26UL,E07000241,Welwyn Hatfield CD,ONS5.7,2011/12,n/a,n/a,241,,44.46230588,40.16463084,48.84445032,n/a
29UB,E07000105,Ashford CD,ONS5.7,2011/12,n/a,n/a,57,,43.76419327,35.49012198,52.40036697,n/a
29UC,E07000106,Canterbury CD,ONS5.7,2011/12,n/a,n/a,64,,47.44891342,39.00985321,56.03625966,n/a
29UD,E07000107,Dartford CD,ONS5.8,2011/12,n/a,n/a,280,,56.54127058,51.80363123,61.16234851,n/a
